image_path,prompt,geohash
C:\Users\mysoo\OneDrive\Documents\GitHub\CSE659proj\images\Amsterdam_80_52.304029485064774_4.861976695822826.jpg,A street in Amsterdam,u1
C:\Users\mysoo\OneDrive\Documents\GitHub\CSE659proj\images\Amsterdam_80_52.33638634268771_4.8448932087229775.jpg,A street in Amsterdam,u1
C:\Users\mysoo\OneDrive\Documents\GitHub\CSE659proj\images\Amsterdam_81_52.331757267888264_5.0360985196297525.jpg,A street in Amsterdam,u1
C:\Users\mysoo\OneDrive\Documents\GitHub\CSE659proj\images\Amsterdam_81_52.38573520809928_4.886905047042114.jpg,A street in Amsterdam,u1
C:\Users\mysoo\OneDrive\Documents\GitHub\CSE659proj\images\Amsterdam_82_52.32918663715722_4.992376698573803.jpg,A street in Amsterdam,u1
C:\Users\mysoo\OneDrive\Documents\GitHub\CSE659proj\images\Amsterdam_82_52.39785458447918_4.931457477991846.jpg,A street in Amsterdam,u1
C:\Users\mysoo\OneDrive\Documents\GitHub\CSE659proj\images\Amsterdam_83_52.30726487315203_4.806283090815548.jpg,A street in Amsterdam,u1
C:\Users\mysoo\OneDrive\Documents\GitHub\CSE659proj\images\Amsterdam_83_52.35329123941545_4.920166133433631.jpg,A street in Amsterdam,u1
C:\Users\mysoo\OneDrive\Documents\GitHub\CSE659proj\images\Amsterdam_84_52.34503761847811_4.888665364302861.jpg,A street in Amsterdam,u1
C:\Users\mysoo\OneDrive\Documents\GitHub\CSE659proj\images\Amsterdam_84_52.34740126107336_5.004909476447418.jpg,A street in Amsterdam,u1
C:\Users\mysoo\OneDrive\Documents\GitHub\CSE659proj\images\Amsterdam_85_52.31186652279392_4.8342624270646635.jpg,A street in Amsterdam,u1
C:\Users\mysoo\OneDrive\Documents\GitHub\CSE659proj\images\Amsterdam_85_52.3594910724363_4.958373417034203.jpg,A street in Amsterdam,u1
C:\Users\mysoo\OneDrive\Documents\GitHub\CSE659proj\images\Amsterdam_86_52.33247097662356_4.858676701073863.jpg,A street in Amsterdam,u1
C:\Users\mysoo\OneDrive\Documents\GitHub\CSE659proj\images\Amsterdam_86_52.35823018804132_4.828491407647117.jpg,A street in Amsterdam,u1
C:\Users\mysoo\OneDrive\Documents\GitHub\CSE659proj\images\Amsterdam_87_52.368947427431195_4.813886337114339.jpg,A street in Amsterdam,u1
C:\Users\mysoo\OneDrive\Documents\GitHub\CSE659proj\images\Amsterdam_87_52.38822412327569_4.9141255454831905.jpg,A street in Amsterdam,u1
C:\Users\mysoo\OneDrive\Documents\GitHub\CSE659proj\images\Amsterdam_88_52.39199385365021_4.812795558036605.jpg,A street in Amsterdam,u1
C:\Users\mysoo\OneDrive\Documents\GitHub\CSE659proj\images\Amsterdam_88_52.39852949830464_5.029516757395758.jpg,A street in Amsterdam,u1
C:\Users\mysoo\OneDrive\Documents\GitHub\CSE659proj\images\Amsterdam_89_52.422720692594375_4.89059759045433.jpg,A street in Amsterdam,u1
C:\Users\mysoo\OneDrive\Documents\GitHub\CSE659proj\images\Amsterdam_89_52.42868106988799_4.841575449794477.jpg,A street in Amsterdam,u1
C:\Users\mysoo\OneDrive\Documents\GitHub\CSE659proj\images\Amsterdam_90_52.31458651626283_5.030266496118544.jpg,A street in Amsterdam,u1
C:\Users\mysoo\OneDrive\Documents\GitHub\CSE659proj\images\Amsterdam_90_52.368450111079746_4.868336853827866.jpg,A street in Amsterdam,u1
C:\Users\mysoo\OneDrive\Documents\GitHub\CSE659proj\images\Amsterdam_91_52.30078686869065_5.041496092753537.jpg,A street in Amsterdam,u1
C:\Users\mysoo\OneDrive\Documents\GitHub\CSE659proj\images\Amsterdam_91_52.372943580537964_4.8872472378044.jpg,A street in Amsterdam,u1
C:\Users\mysoo\OneDrive\Documents\GitHub\CSE659proj\images\Amsterdam_92_52.32868350857297_4.765687036096114.jpg,A street in Amsterdam,u1
C:\Users\mysoo\OneDrive\Documents\GitHub\CSE659proj\images\Amsterdam_92_52.423660062125265_4.891302465989865.jpg,A street in Amsterdam,u1
C:\Users\mysoo\OneDrive\Documents\GitHub\CSE659proj\images\Amsterdam_93_52.29806020057453_4.981443043700317.jpg,A street in Amsterdam,u1
C:\Users\mysoo\OneDrive\Documents\GitHub\CSE659proj\images\Amsterdam_93_52.309817977053854_4.750520390292529.jpg,A street in Amsterdam,u1
C:\Users\mysoo\OneDrive\Documents\GitHub\CSE659proj\images\Amsterdam_94_52.36173406131625_4.926001343019104.jpg,A street in Amsterdam,u1
C:\Users\mysoo\OneDrive\Documents\GitHub\CSE659proj\images\Amsterdam_94_52.41720156551005_4.734715745326036.jpg,A street in Amsterdam,u1
C:\Users\mysoo\OneDrive\Documents\GitHub\CSE659proj\images\Amsterdam_95_52.2835102183078_4.816247788419719.jpg,A street in Amsterdam,u1
C:\Users\mysoo\OneDrive\Documents\GitHub\CSE659proj\images\Amsterdam_95_52.28962711474809_4.928571224787066.jpg,A street in Amsterdam,u1
C:\Users\mysoo\OneDrive\Documents\GitHub\CSE659proj\images\Amsterdam_96_52.33961453659112_4.910243370320504.jpg,A street in Amsterdam,u1
C:\Users\mysoo\OneDrive\Documents\GitHub\CSE659proj\images\Amsterdam_96_52.360217556118855_4.868704659349984.jpg,A street in Amsterdam,u1
C:\Users\mysoo\OneDrive\Documents\GitHub\CSE659proj\images\Amsterdam_97_52.327660371183725_4.876277616920141.jpg,A street in Amsterdam,u1
C:\Users\mysoo\OneDrive\Documents\GitHub\CSE659proj\images\Amsterdam_97_52.335300445081565_4.7667428575566655.jpg,A street in Amsterdam,u1
C:\Users\mysoo\OneDrive\Documents\GitHub\CSE659proj\images\Amsterdam_98_52.31263847490741_4.810385190040538.jpg,A street in Amsterdam,u1
C:\Users\mysoo\OneDrive\Documents\GitHub\CSE659proj\images\Amsterdam_98_52.33690447399867_4.9272570071758945.jpg,A street in Amsterdam,u1
C:\Users\mysoo\OneDrive\Documents\GitHub\CSE659proj\images\Amsterdam_99_52.295516022615274_4.902128685612453.jpg,A street in Amsterdam,u1
C:\Users\mysoo\OneDrive\Documents\GitHub\CSE659proj\images\Amsterdam_99_52.42548496446885_4.848414203418555.jpg,A street in Amsterdam,u1
C:\Users\mysoo\OneDrive\Documents\GitHub\CSE659proj\images\Andorra_la_Vella_50_42.50930665761236_1.5456866861073655.jpg,A street in AndorralaVella,sp
C:\Users\mysoo\OneDrive\Documents\GitHub\CSE659proj\images\Andorra_la_Vella_50_42.514031208468474_1.5353985689749625.jpg,A street in AndorralaVella,sp
C:\Users\mysoo\OneDrive\Documents\GitHub\CSE659proj\images\Andorra_la_Vella_51_42.472727083057976_1.5091323795195237.jpg,A street in AndorralaVella,sp
C:\Users\mysoo\OneDrive\Documents\GitHub\CSE659proj\images\Andorra_la_Vella_51_42.51540011310968_1.5457690811650324.jpg,A street in AndorralaVella,sp
C:\Users\mysoo\OneDrive\Documents\GitHub\CSE659proj\images\Andorra_la_Vella_52_42.47691560698844_1.4730983037106966.jpg,A street in AndorralaVella,sp
C:\Users\mysoo\OneDrive\Documents\GitHub\CSE659proj\images\Andorra_la_Vella_52_42.505026276106506_1.5152463714596116.jpg,A street in AndorralaVella,sp
C:\Users\mysoo\OneDrive\Documents\GitHub\CSE659proj\images\Andorra_la_Vella_53_42.48288026128779_1.4604228313435674.jpg,A street in AndorralaVella,sp
C:\Users\mysoo\OneDrive\Documents\GitHub\CSE659proj\images\Andorra_la_Vella_53_42.510579024364716_1.5316849930954977.jpg,A street in AndorralaVella,sp
C:\Users\mysoo\OneDrive\Documents\GitHub\CSE659proj\images\Andorra_la_Vella_54_42.50603565383919_1.5208462068643533.jpg,A street in AndorralaVella,sp
C:\Users\mysoo\OneDrive\Documents\GitHub\CSE659proj\images\Andorra_la_Vella_54_42.51035316785863_1.548311783431739.jpg,A street in AndorralaVella,sp
C:\Users\mysoo\OneDrive\Documents\GitHub\CSE659proj\images\Andorra_la_Vella_55_42.47338621483548_1.490453613774197.jpg,A street in AndorralaVella,sp
C:\Users\mysoo\OneDrive\Documents\GitHub\CSE659proj\images\Andorra_la_Vella_55_42.48634854221256_1.4646943972038236.jpg,A street in AndorralaVella,sp
C:\Users\mysoo\OneDrive\Documents\GitHub\CSE659proj\images\Andorra_la_Vella_56_42.47217097820247_1.4934871429160077.jpg,A street in AndorralaVella,sp
C:\Users\mysoo\OneDrive\Documents\GitHub\CSE659proj\images\Andorra_la_Vella_56_42.478796424563306_1.4667045955705433.jpg,A street in AndorralaVella,sp
C:\Users\mysoo\OneDrive\Documents\GitHub\CSE659proj\images\Andorra_la_Vella_57_42.50684834316686_1.5162232225317234.jpg,A street in AndorralaVella,sp
C:\Users\mysoo\OneDrive\Documents\GitHub\CSE659proj\images\Andorra_la_Vella_57_42.515328214189665_1.5476150042665413.jpg,A street in AndorralaVella,sp
C:\Users\mysoo\OneDrive\Documents\GitHub\CSE659proj\images\Andorra_la_Vella_58_42.48378361612692_1.4894884861114903.jpg,A street in AndorralaVella,sp
C:\Users\mysoo\OneDrive\Documents\GitHub\CSE659proj\images\Andorra_la_Vella_58_42.508180544089576_1.5434041285676148.jpg,A street in AndorralaVella,sp
C:\Users\mysoo\OneDrive\Documents\GitHub\CSE659proj\images\Andorra_la_Vella_59_42.49237214119919_1.4969011420744653.jpg,A street in AndorralaVella,sp
C:\Users\mysoo\OneDrive\Documents\GitHub\CSE659proj\images\Andorra_la_Vella_59_42.508525251839615_1.547934591446868.jpg,A street in AndorralaVella,sp
C:\Users\mysoo\OneDrive\Documents\GitHub\CSE659proj\images\Andorra_la_Vella_60_42.48011032260013_1.4894738617031775.jpg,A street in AndorralaVella,sp
C:\Users\mysoo\OneDrive\Documents\GitHub\CSE659proj\images\Andorra_la_Vella_60_42.49899638419336_1.5237179249665922.jpg,A street in AndorralaVella,sp
C:\Users\mysoo\OneDrive\Documents\GitHub\CSE659proj\images\Andorra_la_Vella_61_42.47521438574528_1.4903959950200216.jpg,A street in AndorralaVella,sp
C:\Users\mysoo\OneDrive\Documents\GitHub\CSE659proj\images\Andorra_la_Vella_61_42.51221544211276_1.5398366805049202.jpg,A street in AndorralaVella,sp
C:\Users\mysoo\OneDrive\Documents\GitHub\CSE659proj\images\Andorra_la_Vella_62_42.51524972148513_1.547931356827608.jpg,A street in AndorralaVella,sp
C:\Users\mysoo\OneDrive\Documents\GitHub\CSE659proj\images\Andorra_la_Vella_63_42.495453979686495_1.4948366861076778.jpg,A street in AndorralaVella,sp
C:\Users\mysoo\OneDrive\Documents\GitHub\CSE659proj\images\Ankara_50_39.97540018007315_32.84009820277689.jpg,A street in Ankara,sx
C:\Users\mysoo\OneDrive\Documents\GitHub\CSE659proj\images\Ankara_50_40.727939642579855_31.55711119379476.jpg,A street in Ankara,sx
C:\Users\mysoo\OneDrive\Documents\GitHub\CSE659proj\images\Ankara_51_39.81651786390665_33.09788995144333.jpg,A street in Ankara,sx
C:\Users\mysoo\OneDrive\Documents\GitHub\CSE659proj\images\Ankara_51_40.03483230865868_32.50887501674019.jpg,A street in Ankara,sx
C:\Users\mysoo\OneDrive\Documents\GitHub\CSE659proj\images\Ankara_52_39.98132905332025_33.1702456017358.jpg,A street in Ankara,sx
C:\Users\mysoo\OneDrive\Documents\GitHub\CSE659proj\images\Antananarivo_50_-18.9054097900945_47.52087433365463.jpg,A street in Antananarivo,mh
C:\Users\mysoo\OneDrive\Documents\GitHub\CSE659proj\images\Apia_50_-13.831429752294946_-171.76.jpg,A street in Apia,2j
C:\Users\mysoo\OneDrive\Documents\GitHub\CSE659proj\images\Apia_50_-13.83268329992027_-171.76.jpg,A street in Apia,2j
C:\Users\mysoo\OneDrive\Documents\GitHub\CSE659proj\images\Apia_51_-13.83927918704024_-171.76.jpg,A street in Apia,2j
C:\Users\mysoo\OneDrive\Documents\GitHub\CSE659proj\images\Apia_51_-13.839770466368881_-171.76.jpg,A street in Apia,2j
C:\Users\mysoo\OneDrive\Documents\GitHub\CSE659proj\images\Apia_52_-13.831187462036825_-171.76.jpg,A street in Apia,2j
C:\Users\mysoo\OneDrive\Documents\GitHub\CSE659proj\images\Apia_52_-13.836946332355744_-171.76.jpg,A street in Apia,2j
C:\Users\mysoo\OneDrive\Documents\GitHub\CSE659proj\images\Apia_53_-13.836768716803759_-171.76.jpg,A street in Apia,2j
C:\Users\mysoo\OneDrive\Documents\GitHub\CSE659proj\images\Apia_53_-13.837804182498566_-171.76.jpg,A street in Apia,2j
C:\Users\mysoo\OneDrive\Documents\GitHub\CSE659proj\images\Apia_54_-13.838929374676278_-171.76.jpg,A street in Apia,2j
C:\Users\mysoo\OneDrive\Documents\GitHub\CSE659proj\images\Apia_54_-13.839060159486435_-171.76.jpg,A street in Apia,2j
C:\Users\mysoo\OneDrive\Documents\GitHub\CSE659proj\images\Apia_55_-13.83854705303904_-171.76.jpg,A street in Apia,2j
C:\Users\mysoo\OneDrive\Documents\GitHub\CSE659proj\images\Apia_55_-13.839956755184568_-171.76.jpg,A street in Apia,2j
C:\Users\mysoo\OneDrive\Documents\GitHub\CSE659proj\images\Apia_56_-13.831574388785553_-171.76.jpg,A street in Apia,2j
C:\Users\mysoo\OneDrive\Documents\GitHub\CSE659proj\images\Apia_56_-13.838741866066677_-171.76.jpg,A street in Apia,2j
C:\Users\mysoo\OneDrive\Documents\GitHub\CSE659proj\images\Apia_57_-13.838487357174102_-171.76.jpg,A street in Apia,2j
C:\Users\mysoo\OneDrive\Documents\GitHub\CSE659proj\images\Apia_57_-13.839744643280815_-171.76.jpg,A street in Apia,2j
C:\Users\mysoo\OneDrive\Documents\GitHub\CSE659proj\images\Apia_58_-13.830457678733593_-171.76.jpg,A street in Apia,2j
C:\Users\mysoo\OneDrive\Documents\GitHub\CSE659proj\images\Apia_58_-13.837057608063537_-171.76.jpg,A street in Apia,2j
C:\Users\mysoo\OneDrive\Documents\GitHub\CSE659proj\images\Apia_59_-13.830730313530799_-171.76.jpg,A street in Apia,2j
C:\Users\mysoo\OneDrive\Documents\GitHub\CSE659proj\images\Apia_59_-13.83726772429298_-171.76.jpg,A street in Apia,2j
C:\Users\mysoo\OneDrive\Documents\GitHub\CSE659proj\images\Apia_60_-13.837031423177983_-171.76.jpg,A street in Apia,2j
C:\Users\mysoo\OneDrive\Documents\GitHub\CSE659proj\images\Apia_60_-13.838011256007178_-171.76.jpg,A street in Apia,2j
C:\Users\mysoo\OneDrive\Documents\GitHub\CSE659proj\images\Apia_61_-13.83119354976803_-171.76.jpg,A street in Apia,2j
C:\Users\mysoo\OneDrive\Documents\GitHub\CSE659proj\images\Apia_61_-13.831484270049367_-171.76.jpg,A street in Apia,2j
C:\Users\mysoo\OneDrive\Documents\GitHub\CSE659proj\images\Apia_62_-13.836655391943989_-171.76.jpg,A street in Apia,2j
C:\Users\mysoo\OneDrive\Documents\GitHub\CSE659proj\images\Apia_62_-13.837079715241394_-171.76.jpg,A street in Apia,2j
C:\Users\mysoo\OneDrive\Documents\GitHub\CSE659proj\images\Apia_63_-13.836540491056983_-171.76.jpg,A street in Apia,2j
C:\Users\mysoo\OneDrive\Documents\GitHub\CSE659proj\images\Apia_63_-13.839983809040199_-171.76.jpg,A street in Apia,2j
C:\Users\mysoo\OneDrive\Documents\GitHub\CSE659proj\images\Apia_64_-13.838065552102792_-171.76.jpg,A street in Apia,2j
C:\Users\mysoo\OneDrive\Documents\GitHub\CSE659proj\images\Apia_64_-13.838663451642704_-171.76.jpg,A street in Apia,2j
C:\Users\mysoo\OneDrive\Documents\GitHub\CSE659proj\images\Apia_65_-13.832489042518187_-171.76.jpg,A street in Apia,2j
C:\Users\mysoo\OneDrive\Documents\GitHub\CSE659proj\images\Apia_65_-13.837409143135334_-171.76.jpg,A street in Apia,2j
C:\Users\mysoo\OneDrive\Documents\GitHub\CSE659proj\images\Apia_66_-13.837277530313592_-171.76.jpg,A street in Apia,2j
C:\Users\mysoo\OneDrive\Documents\GitHub\CSE659proj\images\Apia_66_-13.838058003338235_-171.76.jpg,A street in Apia,2j
C:\Users\mysoo\OneDrive\Documents\GitHub\CSE659proj\images\Apia_67_-13.837429075907266_-171.76.jpg,A street in Apia,2j
C:\Users\mysoo\OneDrive\Documents\GitHub\CSE659proj\images\Apia_67_-13.838712923573492_-171.76.jpg,A street in Apia,2j
C:\Users\mysoo\OneDrive\Documents\GitHub\CSE659proj\images\Apia_68_-13.83040511301042_-171.76.jpg,A street in Apia,2j
C:\Users\mysoo\OneDrive\Documents\GitHub\CSE659proj\images\Apia_68_-13.832850614578934_-171.76.jpg,A street in Apia,2j
C:\Users\mysoo\OneDrive\Documents\GitHub\CSE659proj\images\Apia_69_-13.837325641655797_-171.76.jpg,A street in Apia,2j
C:\Users\mysoo\OneDrive\Documents\GitHub\CSE659proj\images\Apia_69_-13.837912440365482_-171.76.jpg,A street in Apia,2j
C:\Users\mysoo\OneDrive\Documents\GitHub\CSE659proj\images\Apia_70_-13.839325534337723_-171.76.jpg,A street in Apia,2j
C:\Users\mysoo\OneDrive\Documents\GitHub\CSE659proj\images\Apia_70_-13.839559268789715_-171.76.jpg,A street in Apia,2j
C:\Users\mysoo\OneDrive\Documents\GitHub\CSE659proj\images\Apia_71_-13.832807884110869_-171.76.jpg,A street in Apia,2j
C:\Users\mysoo\OneDrive\Documents\GitHub\CSE659proj\images\Apia_71_-13.836774182844115_-171.76.jpg,A street in Apia,2j
C:\Users\mysoo\OneDrive\Documents\GitHub\CSE659proj\images\Apia_72_-13.83793191096988_-171.76.jpg,A street in Apia,2j
C:\Users\mysoo\OneDrive\Documents\GitHub\CSE659proj\images\Apia_72_-13.838556812376257_-171.76.jpg,A street in Apia,2j
C:\Users\mysoo\OneDrive\Documents\GitHub\CSE659proj\images\Apia_73_-13.837369436699486_-171.76.jpg,A street in Apia,2j
C:\Users\mysoo\OneDrive\Documents\GitHub\CSE659proj\images\Apia_73_-13.839831624834517_-171.76.jpg,A street in Apia,2j
C:\Users\mysoo\OneDrive\Documents\GitHub\CSE659proj\images\Apia_74_-13.832664579624824_-171.76.jpg,A street in Apia,2j
C:\Users\mysoo\OneDrive\Documents\GitHub\CSE659proj\images\Apia_74_-13.838952533138029_-171.76.jpg,A street in Apia,2j
C:\Users\mysoo\OneDrive\Documents\GitHub\CSE659proj\images\Apia_75_-13.830419349385295_-171.76.jpg,A street in Apia,2j
C:\Users\mysoo\OneDrive\Documents\GitHub\CSE659proj\images\Apia_75_-13.830845434521123_-171.76.jpg,A street in Apia,2j
C:\Users\mysoo\OneDrive\Documents\GitHub\CSE659proj\images\Apia_76_-13.830857206673105_-171.76.jpg,A street in Apia,2j
C:\Users\mysoo\OneDrive\Documents\GitHub\CSE659proj\images\Apia_76_-13.832724785120554_-171.76.jpg,A street in Apia,2j
C:\Users\mysoo\OneDrive\Documents\GitHub\CSE659proj\images\Apia_77_-13.83027406791115_-171.76.jpg,A street in Apia,2j
C:\Users\mysoo\OneDrive\Documents\GitHub\CSE659proj\images\Apia_77_-13.837984777073647_-171.76.jpg,A street in Apia,2j
C:\Users\mysoo\OneDrive\Documents\GitHub\CSE659proj\images\Apia_78_-13.83042334573032_-171.76.jpg,A street in Apia,2j
C:\Users\mysoo\OneDrive\Documents\GitHub\CSE659proj\images\Apia_78_-13.832569918638626_-171.76.jpg,A street in Apia,2j
C:\Users\mysoo\OneDrive\Documents\GitHub\CSE659proj\images\Apia_79_-13.830397889137423_-171.76.jpg,A street in Apia,2j
C:\Users\mysoo\OneDrive\Documents\GitHub\CSE659proj\images\Apia_79_-13.837105548180185_-171.76.jpg,A street in Apia,2j
C:\Users\mysoo\OneDrive\Documents\GitHub\CSE659proj\images\Apia_80_-13.831483904008266_-171.76.jpg,A street in Apia,2j
C:\Users\mysoo\OneDrive\Documents\GitHub\CSE659proj\images\Apia_80_-13.839544872841829_-171.76.jpg,A street in Apia,2j
C:\Users\mysoo\OneDrive\Documents\GitHub\CSE659proj\images\Apia_81_-13.831606659898162_-171.76.jpg,A street in Apia,2j
C:\Users\mysoo\OneDrive\Documents\GitHub\CSE659proj\images\Apia_81_-13.832688543461483_-171.76.jpg,A street in Apia,2j
C:\Users\mysoo\OneDrive\Documents\GitHub\CSE659proj\images\Apia_82_-13.831246591291206_-171.76.jpg,A street in Apia,2j
C:\Users\mysoo\OneDrive\Documents\GitHub\CSE659proj\images\Apia_82_-13.83280046345636_-171.76.jpg,A street in Apia,2j
C:\Users\mysoo\OneDrive\Documents\GitHub\CSE659proj\images\Apia_83_-13.838192096643287_-171.76.jpg,A street in Apia,2j
C:\Users\mysoo\OneDrive\Documents\GitHub\CSE659proj\images\Apia_83_-13.839045347491332_-171.76.jpg,A street in Apia,2j
C:\Users\mysoo\OneDrive\Documents\GitHub\CSE659proj\images\Apia_84_-13.83080081009559_-171.76.jpg,A street in Apia,2j
C:\Users\mysoo\OneDrive\Documents\GitHub\CSE659proj\images\Apia_84_-13.839822748171212_-171.76.jpg,A street in Apia,2j
C:\Users\mysoo\OneDrive\Documents\GitHub\CSE659proj\images\Apia_85_-13.836997485892239_-171.76.jpg,A street in Apia,2j
C:\Users\mysoo\OneDrive\Documents\GitHub\CSE659proj\images\Apia_85_-13.838228986351902_-171.76.jpg,A street in Apia,2j
C:\Users\mysoo\OneDrive\Documents\GitHub\CSE659proj\images\Apia_86_-13.836946214958239_-171.76.jpg,A street in Apia,2j
C:\Users\mysoo\OneDrive\Documents\GitHub\CSE659proj\images\Apia_86_-13.83709051063862_-171.76.jpg,A street in Apia,2j
C:\Users\mysoo\OneDrive\Documents\GitHub\CSE659proj\images\Apia_87_-13.83275085247206_-171.76.jpg,A street in Apia,2j
C:\Users\mysoo\OneDrive\Documents\GitHub\CSE659proj\images\Apia_87_-13.839509388473711_-171.76.jpg,A street in Apia,2j
C:\Users\mysoo\OneDrive\Documents\GitHub\CSE659proj\images\Apia_88_-13.832760754038617_-171.76.jpg,A street in Apia,2j
C:\Users\mysoo\OneDrive\Documents\GitHub\CSE659proj\images\Apia_88_-13.838272048485274_-171.76.jpg,A street in Apia,2j
C:\Users\mysoo\OneDrive\Documents\GitHub\CSE659proj\images\Apia_89_-13.831091384126045_-171.76.jpg,A street in Apia,2j
C:\Users\mysoo\OneDrive\Documents\GitHub\CSE659proj\images\Apia_89_-13.838158336930478_-171.76.jpg,A street in Apia,2j
C:\Users\mysoo\OneDrive\Documents\GitHub\CSE659proj\images\Apia_90_-13.836853440102557_-171.76.jpg,A street in Apia,2j
C:\Users\mysoo\OneDrive\Documents\GitHub\CSE659proj\images\Apia_90_-13.839830645639552_-171.76.jpg,A street in Apia,2j
C:\Users\mysoo\OneDrive\Documents\GitHub\CSE659proj\images\Apia_91_-13.832490692888719_-171.76.jpg,A street in Apia,2j
